Production_Year,Month,States_In_Number,Variety_Rank,Modal Price,Import(Quantity in lakh bales of 170 kgs),Export(Quantity in lakh bales of 170 kgs)
2019,2,8,57,5350,35.37,43.54
2020,1,8,57,5150,15,47
2020,2,8,57,5094.444444,15,47
2020,3,8,57,4975,15,47
2020,5,8,57,4745,15,47
2020,6,8,57,4915.625,15,47
2020,7,8,57,5066.666667,15,47
2012,11,8,67,3900,7.51,129.57
2013,11,8,67,4391.666667,14.59,101.43
2015,12,8,67,4415,14.39,57.72
2016,1,8,67,4525.416667,22.79,69.07
2016,2,8,67,4443.75,22.79,69.07
2016,3,8,67,4366.25,22.79,69.07
2016,4,8,67,4687.5,22.79,69.07
2016,10,8,67,5051,22.79,69.07
2016,11,8,67,4866,22.79,69.07
2016,12,8,67,4930.5,22.79,69.07
2017,1,8,67,5406.578947,30.94,58.21
2017,2,8,67,5567.307692,30.94,58.21
2017,3,8,67,5561.875,30.94,58.21
2017,4,8,67,5288.461538,30.94,58.21
2017,5,8,67,5090.909091,30.94,58.21
2018,1,8,67,5062.954545,15.8,67.59
2018,2,8,67,4909.4375,15.8,67.59
2018,3,8,67,4705.428571,15.8,67.59
2018,4,8,67,4770.294118,15.8,67.59
2018,5,8,67,4824.444444,15.8,67.59
2018,10,8,67,5668,15.8,67.59
2018,11,8,67,5661.578947,15.8,67.59
2018,12,8,67,5500.458333,15.8,67.59
2019,1,8,67,5404.473684,35.37,43.54
2019,2,8,67,4265.5,35.37,43.54
2020,1,8,67,5243.5,15,47
2020,2,8,67,5022.5,15,47
2020,3,8,67,4918.75,15,47
2020,4,8,67,2165,15,47
2020,5,8,67,5288,15,47
2020,6,8,67,5254.166667,15,47
2009,1,8,57,2800,10,35
2010,11,8,57,4138.1,6,83
2010,12,8,57,3881,6,83
2011,1,8,57,4655.222222,2.38,76.5
2011,2,8,57,6032.857143,2.38,76.5
2011,11,8,57,3990.2,2.38,76.5
2011,12,8,57,3850,2.38,76.5
2012,3,8,57,3400,7.51,129.57
2012,12,8,57,3932.5,7.51,129.57
2013,2,8,57,4066.428571,14.59,101.43
2016,12,8,57,4900,22.79,69.07
2018,10,8,65,6050,15.8,67.59
2018,11,8,65,5665.333333,15.8,67.59
2018,12,8,65,5350.666667,15.8,67.59
2011,11,8,57,3875,2.38,76.5
2011,12,8,57,3875,2.38,76.5
2012,1,8,57,4030.473684,7.51,129.57
2012,2,8,57,3863.4,7.51,129.57
2012,3,8,57,3701.625,7.51,129.57
2012,4,8,57,3737.5,7.51,129.57
2012,8,8,57,3963,7.51,129.57
2012,11,8,57,3973.428571,7.51,129.57
2012,12,8,57,3945.315789,7.51,129.57
2013,1,8,57,3871.615385,14.59,101.43
2013,2,8,57,4056.944444,14.59,101.43
2013,3,8,57,4511.133333,14.59,101.43
2013,4,8,57,4515,14.59,101.43
2013,11,8,57,4504,14.59,101.43
2013,12,8,57,4536.166667,14.59,101.43
2014,1,8,57,5011.642857,11.51,116.96
2014,2,8,57,4916.833333,11.51,116.96
2014,3,8,57,4868.5,11.51,116.96
2014,4,8,57,4843.75,11.51,116.96
2014,5,8,57,4956.5,11.51,116.96
2015,12,8,57,4340,14.39,57.72
2016,1,8,57,4471.363636,22.79,69.07
2016,2,8,57,4400.5,22.79,69.07
2016,3,8,57,4355,22.79,69.07
2016,4,8,57,4579.642857,22.79,69.07
2016,5,8,57,4700,22.79,69.07
2016,10,8,57,5051,22.79,69.07
2016,11,8,57,4903.125,22.79,69.07
2016,12,8,57,4980,22.79,69.07
2017,1,8,57,5433.409091,30.94,58.21
2017,2,8,57,5584.583333,30.94,58.21
2017,3,8,57,5529.090909,30.94,58.21
2017,4,8,57,5453.75,30.94,58.21
2017,5,8,57,5226,30.94,58.21
2018,1,8,57,5072.75,15.8,67.59
2018,2,8,57,4954.6875,15.8,67.59
2018,3,8,57,4832.894737,15.8,67.59
2018,4,8,57,4840.333333,15.8,67.59
2018,5,8,57,4836.818182,15.8,67.59
2018,10,8,57,5685.5,15.8,67.59
2018,11,8,57,5656.538462,15.8,67.59
2018,12,8,57,5489,15.8,67.59
2019,1,8,57,5431.785714,35.37,43.54
2019,2,8,57,5346.428571,35.37,43.54
2020,1,8,57,5296.5,15,47
2020,2,8,57,5077.272727,15,47
2020,3,8,57,4940,15,47
2020,5,8,57,4265,15,47
2020,6,8,57,4439.444444,15,47
2020,7,8,57,5355,15,47
2015,12,8,65,4502.857143,14.39,57.72
2016,1,8,65,4578.125,22.79,69.07
2016,2,8,65,4457.857143,22.79,69.07
2016,3,8,65,4492.857143,22.79,69.07
2016,4,8,65,4512.5,22.79,69.07
2016,5,8,65,4550,22.79,69.07
2016,11,8,65,4867.777778,22.79,69.07
2016,12,8,65,4970,22.79,69.07
2017,1,8,65,5495,30.94,58.21
2017,2,8,65,5534.615385,30.94,58.21
2017,3,8,65,5515.666667,30.94,58.21
2017,4,8,65,5492.916667,30.94,58.21
2017,5,8,65,5162.5,30.94,58.21
2018,1,8,65,5026.842105,15.8,67.59
2018,2,8,65,4924.375,15.8,67.59
2018,3,8,65,4758.928571,15.8,67.59
2018,4,8,65,4780.454545,15.8,67.59
2018,5,8,65,4905.555556,15.8,67.59
2018,10,8,65,5770,15.8,67.59
2018,11,8,65,5766.923077,15.8,67.59
2018,12,8,65,5492.222222,15.8,67.59
2019,1,8,65,5410.526316,35.37,43.54
2019,2,8,65,5333.333333,35.37,43.54
2020,1,8,65,5159.642857,15,47
2020,2,8,65,4962.222222,15,47
2020,3,8,65,4888,15,47
2020,5,8,65,4117.5,15,47
2020,6,8,65,4379,15,47
2015,3,8,57,4200,14.39,57.72
2015,4,8,57,4421.875,14.39,57.72
2017,3,8,57,5550,30.94,58.21
2010,1,8,57,3021.25,6,83
2010,2,8,57,3067.5,6,83
2010,3,8,57,3083.333333,6,83
2010,4,8,57,3166.666667,6,83
2010,10,8,57,4332.4,6,83
2010,11,8,57,4146.428571,6,83
2010,12,8,57,3925,6,83
2011,1,8,57,4462.5,2.38,76.5
2011,2,8,57,6160.526316,2.38,76.5
2011,3,8,57,5968.235294,2.38,76.5
2011,4,8,57,6237.5,2.38,76.5
2011,5,8,57,3200.882353,2.38,76.5
2011,6,8,57,2966.666667,2.38,76.5
2011,10,8,57,4301.625,2.38,76.5
2011,11,8,57,4135,2.38,76.5
2011,12,8,57,3900,2.38,76.5
2012,1,8,57,3923.409091,7.51,129.57
2012,2,8,57,3722.666667,7.51,129.57
2012,3,8,57,3500,7.51,129.57
2012,4,8,57,3400,7.51,129.57
2012,5,8,57,3296.875,7.51,129.57
2012,6,8,57,3125,7.51,129.57
2012,11,8,57,3783.333333,7.51,129.57
2012,12,8,57,3811.666667,7.51,129.57
2013,1,8,57,3810,14.59,101.43
2013,2,8,57,4028.421053,14.59,101.43
2013,3,8,57,4535.416667,14.59,101.43
2013,4,8,57,4529.411765,14.59,101.43
2013,5,8,57,4038.888889,14.59,101.43
2013,10,8,57,4185.714286,14.59,101.43
2013,11,8,57,4336.764706,14.59,101.43
2013,12,8,57,4425,14.59,101.43
2014,1,8,57,4945,11.51,116.96
2014,2,8,57,4983.333333,11.51,116.96
2014,3,8,57,4875,11.51,116.96
2014,4,8,57,4587.5,11.51,116.96
2014,5,8,57,4100,11.51,116.96
2014,6,8,57,4133.333333,11.51,116.96
2014,7,8,57,4700,11.51,116.96
2015,12,8,57,4200,14.39,57.72
2016,1,8,57,4455.714286,22.79,69.07
2016,2,8,57,4200,22.79,69.07
2016,4,8,57,4775,22.79,69.07
2016,5,8,57,4884,22.79,69.07
2016,10,8,57,4550,22.79,69.07
2016,11,8,57,4881.818182,22.79,69.07
2016,12,8,57,4906.25,22.79,69.07
2017,1,8,57,5250,30.94,58.21
2017,4,8,57,4900,30.94,58.21
2018,1,8,57,4737.5,15.8,67.59
2018,2,8,57,4221.428571,15.8,67.59
2018,3,8,57,3933.333333,15.8,67.59
2018,4,8,57,4026.315789,15.8,67.59
2018,5,8,57,4005.555556,15.8,67.59
2018,6,8,57,4466.666667,15.8,67.59
2018,10,8,57,5722.222222,15.8,67.59
2018,11,8,57,5585.789474,15.8,67.59
2018,12,8,57,5320.238095,15.8,67.59
2019,1,8,57,5168.75,35.37,43.54
2019,2,8,57,5085,35.37,43.54
2020,1,8,57,5034.705882,15,47
2020,2,8,57,4794.25,15,47
2020,3,8,57,4794,15,47
2009,1,8,57,2825,10,35
2009,11,8,57,2990,10,35
2009,12,8,57,3060,10,35
2010,2,8,57,3075,6,83
2012,10,8,57,4050,7.51,129.57
2012,11,8,57,4105.5,7.51,129.57
2013,3,8,57,4650,14.59,101.43
2013,4,8,57,4330.769231,14.59,101.43
2013,5,8,57,4050,14.59,101.43
2014,11,8,57,4050,11.51,116.96
2015,12,8,57,4358.333333,14.39,57.72
2016,1,8,57,4509.090909,22.79,69.07
2016,2,8,57,4467.857143,22.79,69.07
2016,3,8,57,4433.333333,22.79,69.07
2016,12,8,57,4866.666667,22.79,69.07
2017,1,8,57,5320,30.94,58.21
2017,2,8,57,5400,30.94,58.21
2017,3,8,57,5390,30.94,58.21
2018,1,8,57,4900,15.8,67.59
2018,2,8,57,4695,15.8,67.59
2018,3,8,57,4400,15.8,67.59
2018,4,8,57,4400,15.8,67.59
2018,5,8,57,4200,15.8,67.59
2018,10,8,57,5525,15.8,67.59
2018,11,8,57,5653.076923,15.8,67.59
2018,12,8,57,5311.818182,15.8,67.59
2019,1,8,57,5410,35.37,43.54
2020,1,8,57,5226,15,47
2020,2,8,57,5080,15,47
2020,3,8,57,5350,15,47
2015,12,8,57,4500,14.39,57.72
2016,1,8,57,4508.333333,22.79,69.07
2016,2,8,57,4500,22.79,69.07
2016,3,8,57,4422.727273,22.79,69.07
2016,11,8,57,4800,22.79,69.07
2016,12,8,57,4842.857143,22.79,69.07
2017,1,8,57,5325.833333,30.94,58.21
2017,2,8,57,5375,30.94,58.21
2017,3,8,57,5408.75,30.94,58.21
2018,1,8,57,4883.333333,15.8,67.59
2018,2,8,57,4793.75,15.8,67.59
2018,4,8,57,4200,15.8,67.59
2018,5,8,57,4333.333333,15.8,67.59
2018,10,8,57,5630,15.8,67.59
2018,11,8,57,5652,15.8,67.59
2018,12,8,57,5322.5,15.8,67.59
2019,1,8,57,5333.333333,35.37,43.54
2020,1,8,57,5161,15,47
2020,2,8,57,5325,15,47
2020,4,8,57,3850,15,47
2016,3,8,65,4450,22.79,69.07
2012,10,8,57,4034.375,7.51,129.57
2012,11,8,57,3983.4375,7.51,129.57
2012,12,8,57,3911.111111,7.51,129.57
2013,3,8,57,4450,14.59,101.43
2015,12,8,57,4505,14.39,57.72
2016,1,8,57,4440,22.79,69.07
2016,2,8,57,4283.333333,22.79,69.07
2016,3,8,57,4250,22.79,69.07
2018,1,8,57,5000,15.8,67.59
2018,10,8,57,5564.583333,15.8,67.59
2018,11,8,57,5590.681818,15.8,67.59
2018,12,8,57,5375.75,15.8,67.59
2019,1,8,57,5299.642857,35.37,43.54
2019,2,8,57,5350,35.37,43.54
2020,1,8,57,5045,15,47
2020,2,8,57,4830,15,47
2020,3,8,57,4620,15,47
2020,4,8,57,2883.333333,15,47
2020,5,8,57,2700,15,47
2020,6,8,57,2900,15,47
2009,2,8,57,3275,10,35
2012,11,8,57,3800,7.51,129.57
2011,3,8,57,5300,2.38,76.5
2011,10,8,57,4025,2.38,76.5
2011,11,8,57,3885.714286,2.38,76.5
2011,12,8,57,3600,2.38,76.5
2012,1,8,57,3750,7.51,129.57
2012,2,8,57,3800,7.51,129.57
2012,10,8,57,3733.333333,7.51,129.57
2012,11,8,57,3812.5,7.51,129.57
2012,12,8,57,3900,7.51,129.57
2013,1,8,57,3875,14.59,101.43
2013,2,8,57,3990,14.59,101.43
2013,3,8,57,4425,14.59,101.43
2013,4,8,57,4250,14.59,101.43
2013,5,8,57,3950,14.59,101.43
2013,10,8,57,4000,14.59,101.43
2013,11,8,57,4114.285714,14.59,101.43
2013,12,8,57,4400,14.59,101.43
2014,1,8,57,4757.5,11.51,116.96
2014,2,8,57,4850,11.51,116.96
2014,3,8,57,4750,11.51,116.96
2014,4,8,57,4637.5,11.51,116.96
2014,5,8,57,4500,11.51,116.96
2015,12,8,57,4300,14.39,57.72
2016,1,8,57,4400,22.79,69.07
2016,2,8,57,4275,22.79,69.07
2016,10,8,57,4480,22.79,69.07
2016,11,8,57,3983.333333,22.79,69.07
2016,12,8,57,4839.285714,22.79,69.07
2017,1,8,57,5272.5,30.94,58.21
2017,2,8,57,5305.555556,30.94,58.21
2017,3,8,57,4920,30.94,58.21
2017,4,8,57,4750,30.94,58.21
2017,5,8,57,4416.666667,30.94,58.21
2018,1,8,57,4675,15.8,67.59
2018,2,8,57,4444.444444,15.8,67.59
2018,3,8,57,4312.5,15.8,67.59
2018,4,8,57,4333.333333,15.8,67.59
2018,10,8,57,5637.777778,15.8,67.59
2018,11,8,57,5620,15.8,67.59
2018,12,8,57,5409.130435,15.8,67.59
2019,1,8,57,5293.461538,35.37,43.54
2019,2,8,57,5222.5,35.37,43.54
2020,1,8,57,5380.6,15,47
2020,2,8,57,5301.5,15,47
2020,3,8,57,5301,15,47
2020,5,8,57,5283,15,47
2020,6,8,57,5247,15,47
2009,3,8,57,2760,10,35
2009,11,8,57,2870.833333,10,35
2009,12,8,57,3050,10,35
2011,1,8,57,4250,2.38,76.5
2012,12,8,57,3775,7.51,129.57
2013,1,8,57,3751.25,14.59,101.43
2013,10,8,57,4000,14.59,101.43
2013,11,8,57,4168.75,14.59,101.43
2013,12,8,57,4200,14.59,101.43
2014,1,8,57,4400,11.51,116.96
2015,12,8,57,4400,14.39,57.72
2016,1,8,57,4442.857143,22.79,69.07
2016,2,8,57,4283.333333,22.79,69.07
2017,1,8,57,4850,30.94,58.21
2018,1,8,57,4740,15.8,67.59
2018,2,8,57,4583.333333,15.8,67.59
2018,10,8,57,5241.666667,15.8,67.59
2020,2,8,57,4733.333333,15,47
2012,1,8,57,4089.333333,7.51,129.57
2012,11,8,57,3900,7.51,129.57
2012,12,8,57,3883.333333,7.51,129.57
2013,1,8,57,3875,14.59,101.43
2013,12,8,57,4530.714286,14.59,101.43
2014,11,8,57,4050,11.51,116.96
2015,10,8,57,4250,14.39,57.72
2015,12,8,57,4100,14.39,57.72
2016,11,8,57,4825,22.79,69.07
2012,1,8,57,3922.619048,7.51,129.57
2012,2,8,57,3715.384615,7.51,129.57
2012,3,8,57,3459.375,7.51,129.57
2012,4,8,57,3350,7.51,129.57
2012,5,8,57,3222.619048,7.51,129.57
2014,6,8,57,4000,11.51,116.96
2017,1,8,57,5300,30.94,58.21
2017,3,8,57,5200,30.94,58.21
2012,12,8,57,4202.5,7.51,129.57
2013,1,8,57,4134.368421,14.59,101.43
2013,2,8,57,4329.833333,14.59,101.43
2013,3,8,57,4795.2,14.59,101.43
2013,11,8,57,4705,14.59,101.43
2013,12,8,57,4592.5,14.59,101.43
2014,1,8,57,5104.466667,11.51,116.96
2014,2,8,57,5208.571429,11.51,116.96
2014,3,8,57,5256,11.51,116.96
2014,4,8,57,5260,11.51,116.96
2014,5,8,57,4875,11.51,116.96
2014,11,8,57,4081.875,11.51,116.96
2014,12,8,57,4080.714286,11.51,116.96
2018,10,8,57,5743.166667,15.8,67.59
2018,11,8,57,5506.833333,15.8,67.59
2018,12,8,57,5421.272727,15.8,67.59
2019,1,8,57,5452.086957,35.37,43.54
2019,2,8,57,5358.833333,35.37,43.54
2009,1,8,57,2475,10,35
2009,3,8,57,2416.5,10,35
2009,11,8,57,2765,10,35
2010,1,8,57,2700,6,83
2010,4,8,57,2600,6,83
2010,11,8,57,3674.333333,6,83
2010,12,8,57,3117,6,83
2011,1,8,57,3890.333333,2.38,76.5
2011,2,8,57,4807.2,2.38,76.5
2011,3,8,57,4971.25,2.38,76.5
2011,4,8,57,4116.666667,2.38,76.5
2011,5,8,57,2350,2.38,76.5
2011,10,8,57,4000,2.38,76.5
2011,11,8,57,4021,2.38,76.5
2011,12,8,57,3762,2.38,76.5
2012,1,8,57,3845.5,7.51,129.57
2012,2,8,57,3764,7.51,129.57
2012,3,8,57,3676,7.51,129.57
2012,10,8,57,4126,7.51,129.57
2012,11,8,57,3991.071429,7.51,129.57
2016,10,8,57,4271,22.79,69.07
2016,11,8,57,4691.333333,22.79,69.07
2016,12,8,57,4366.111111,22.79,69.07
2017,1,8,57,4855.555556,30.94,58.21
2017,2,8,57,5033.333333,30.94,58.21
2018,1,8,57,4167.5,15.8,67.59
2018,2,8,57,3500,15.8,67.59
2018,4,8,57,3800,15.8,67.59
2018,10,8,57,5552,15.8,67.59
2018,11,8,57,5455.416667,15.8,67.59
2018,12,8,57,5162,15.8,67.59
2019,1,8,57,4811.2,35.37,43.54
2020,1,8,57,4632.5,15,47
2020,2,8,57,5441,15,47
2020,3,8,57,5437,15,47
2020,5,8,57,3034,15,47
2012,9,8,57,3681,7.51,129.57
2012,11,8,57,2165,7.51,129.57
2014,12,8,57,4050,11.51,116.96
2015,1,8,57,4150,14.39,57.72
2015,2,8,57,4050,14.39,57.72
2009,1,8,57,2850,10,35
2011,11,8,67,4200,2.38,76.5
2011,1,8,44,4161.111111,2.38,76.5
2011,3,8,44,5270.833333,2.38,76.5
2011,4,8,44,4722.727273,2.38,76.5
2011,11,8,44,4186,2.38,76.5
2011,12,8,44,3950,2.38,76.5
2012,1,8,44,3898.125,7.51,129.57
2012,2,8,44,3758.333333,7.51,129.57
2012,3,8,44,3444.444444,7.51,129.57
2012,4,8,44,3437.307692,7.51,129.57
2012,5,8,44,3491.111111,7.51,129.57
2012,11,8,44,3936.666667,7.51,129.57
2012,12,8,44,3975,7.51,129.57
2013,1,8,44,3874,14.59,101.43
2015,11,8,44,4110,14.39,57.72
2016,11,8,44,4875,22.79,69.07
2016,12,8,44,4870.833333,22.79,69.07
2017,1,8,44,5222.142857,30.94,58.21
2017,2,8,44,5383.333333,30.94,58.21
2017,3,8,44,5400,30.94,58.21
2017,4,8,44,5207.142857,30.94,58.21
2017,5,8,44,4716.666667,30.94,58.21
2018,1,8,44,4870.083333,15.8,67.59
2018,2,8,44,4667.631579,15.8,67.59
2018,3,8,44,4518.75,15.8,67.59
2018,4,8,44,4595.238095,15.8,67.59
2018,5,8,44,4562.619048,15.8,67.59
2018,6,8,44,4583.333333,15.8,67.59
2018,10,8,44,5490,15.8,67.59
2018,11,8,44,5657.916667,15.8,67.59
2018,12,8,44,5462.1875,15.8,67.59
2019,1,8,44,5443.333333,35.37,43.54
2019,2,8,44,5354,35.37,43.54
2020,1,8,44,5307.5,15,47
2020,2,8,44,5441.666667,15,47
2020,3,8,44,5378.571429,15,47
2009,1,8,57,2765,10,35
2009,2,8,57,2721.875,10,35
2009,3,8,57,2698.333333,10,35
2009,10,8,57,2605,10,35
2009,11,8,57,2808,10,35
2009,12,8,57,3080,10,35
2010,1,8,57,3067.647059,6,83
2010,2,8,57,2925.666667,6,83
2010,3,8,57,2967.95,6,83
2010,4,8,57,3121.5,6,83
2011,1,8,57,4100,2.38,76.5
2011,11,8,57,4250,2.38,76.5
2012,11,8,57,3975,7.51,129.57
2015,11,8,57,4125,14.39,57.72
2015,12,8,57,4267.692308,14.39,57.72
2016,1,8,57,4516.666667,22.79,69.07
2016,2,8,57,4383.571429,22.79,69.07
2016,3,8,57,4321.428571,22.79,69.07
2016,4,8,57,4601.052632,22.79,69.07
2016,5,8,57,4763.333333,22.79,69.07
2015,4,8,65,4100,14.39,57.72
2015,10,8,65,4267.857143,14.39,57.72
2015,11,8,65,4131.25,14.39,57.72
2015,12,8,65,4150,14.39,57.72
2016,2,8,65,4400,22.79,69.07
2016,3,8,65,4400,22.79,69.07
2016,4,8,65,4760,22.79,69.07
2016,5,8,65,4813.636364,22.79,69.07
2017,1,8,65,5467.777778,30.94,58.21
2017,2,8,65,5578.571429,30.94,58.21
2017,3,8,65,5533.888889,30.94,58.21
2011,11,8,57,4044,2.38,76.5
2011,12,8,57,3750,2.38,76.5
2012,1,8,57,3881.5,7.51,129.57
2012,3,8,57,3583.375,7.51,129.57
2012,4,8,57,3550,7.51,129.57
2012,5,8,57,3452.857143,7.51,129.57
2012,10,8,57,4089,7.51,129.57
2012,11,8,57,4056.923077,7.51,129.57
2012,12,8,57,3958.846154,7.51,129.57
2013,1,8,57,3958.611111,14.59,101.43
2013,2,8,57,4089.782609,14.59,101.43
2013,3,8,57,4634.576923,14.59,101.43
2013,4,8,57,4546.5,14.59,101.43
2013,5,8,57,4150,14.59,101.43
2013,11,8,57,4601.153846,14.59,101.43
2013,12,8,57,4530.222222,14.59,101.43
2014,1,8,57,4697.5,11.51,116.96
2014,2,8,57,5075,11.51,116.96
2014,3,8,57,4965.5,11.51,116.96
2014,4,8,57,4950,11.51,116.96
2014,6,8,57,3912.5,11.51,116.96
2015,12,8,57,4360,14.39,57.72
2016,1,8,57,4570.227273,22.79,69.07
2016,2,8,57,4443.75,22.79,69.07
2016,3,8,57,4415,22.79,69.07
2016,4,8,57,4620,22.79,69.07
2016,5,8,57,4850,22.79,69.07
2018,1,8,65,5041.25,15.8,67.59
2018,2,8,65,4868.0625,15.8,67.59
2018,3,8,65,4827.263158,15.8,67.59
2018,4,8,65,4818.166667,15.8,67.59
2018,5,8,65,4860.428571,15.8,67.59
2018,10,8,65,5885.111111,15.8,67.59
2018,11,8,65,5761.863636,15.8,67.59
2018,12,8,65,5598,15.8,67.59
2019,1,8,65,5568.045455,35.37,43.54
2019,2,8,65,5454.8,35.37,43.54
2020,1,8,65,5095,15,47
2011,3,8,45,6005,2.38,76.5
2009,11,8,57,2968.272727,10,35
2010,1,8,57,3162.888889,6,83
2010,2,8,57,3109,6,83
2010,10,8,57,4266.266667,6,83
2010,11,8,57,4312.947368,6,83
2010,12,8,57,4175,6,83
2011,1,8,57,5043.954545,2.38,76.5
2011,2,8,57,6227.368421,2.38,76.5
2011,3,8,57,6113.875,2.38,76.5
2011,11,8,57,4413.4,2.38,76.5
2012,1,8,57,4010.25,7.51,129.57
2012,5,8,57,3782.454545,7.51,129.57
2013,2,8,57,4585,14.59,101.43
2013,3,8,57,4690.444444,14.59,101.43
2013,4,8,57,4637.75,14.59,101.43
2013,11,8,57,4658,14.59,101.43
2013,12,8,57,4570,14.59,101.43
2015,10,8,57,4267.111111,14.39,57.72
2015,11,8,57,4168.058824,14.39,57.72
2015,12,8,57,4439.625,14.39,57.72
2016,1,8,57,4617.9,22.79,69.07
2016,11,8,57,5078.055556,22.79,69.07
2016,12,8,57,5110.25,22.79,69.07
2017,1,8,57,5594.772727,30.94,58.21
2017,2,8,57,5701.411765,30.94,58.21
2017,3,8,57,5676.941176,30.94,58.21
2017,4,8,57,5597.133333,30.94,58.21
2017,5,8,57,3950,30.94,58.21
2018,4,8,57,3251.818182,15.8,67.59
2018,5,8,57,3401.785714,15.8,67.59
2020,1,8,57,5135.952381,15,47
2020,2,8,57,4855,15,47
2012,12,8,57,3866.1,7.51,129.57
2013,2,8,57,4446,14.59,101.43
2013,3,8,57,4492.285714,14.59,101.43
2013,4,8,57,4425.875,14.59,101.43
2017,5,8,65,3700,30.94,58.21
2018,1,8,65,4608.333333,15.8,67.59
2018,3,8,65,3100,15.8,67.59
2018,11,8,65,5850,15.8,67.59
2018,12,8,65,5445,15.8,67.59
2019,1,8,65,5075,35.37,43.54
2009,1,8,57,2800,10,35
2009,2,8,57,2760.666667,10,35
2009,3,8,57,2675,10,35
2009,5,8,57,2451,10,35
2009,10,8,57,2898.25,10,35
2009,11,8,57,3018.583333,10,35
2009,12,8,57,3190,10,35
2010,1,8,57,3148.681818,6,83
2010,2,8,57,3154.444444,6,83
2010,3,8,57,3199.88,6,83
2010,4,8,57,3228.6,6,83
2010,11,8,57,4273.105263,6,83
2010,12,8,57,4285,6,83
2011,1,8,57,5060.208333,2.38,76.5
2011,2,8,57,6299.25,2.38,76.5
2011,3,8,57,6061.052632,2.38,76.5
2011,4,8,57,5452.105263,2.38,76.5
2011,10,8,57,4559,2.38,76.5
2011,11,8,57,4311.952381,2.38,76.5
2011,12,8,57,3975,2.38,76.5
2012,1,8,57,4032.608696,7.51,129.57
2012,2,8,57,3854.782609,7.51,129.57
2012,3,8,57,3650.789474,7.51,129.57
2012,4,8,57,3546.25,7.51,129.57
2012,5,8,57,3641.730769,7.51,129.57
2012,6,8,57,3500.625,7.51,129.57
2012,11,8,57,4016.470588,7.51,129.57
2012,12,8,57,3995.4,7.51,129.57
2013,1,8,57,3973.703704,14.59,101.43
2013,2,8,57,4178.043478,14.59,101.43
2013,3,8,57,4700.952381,14.59,101.43
2013,4,8,57,4630.2,14.59,101.43
2013,5,8,57,4464.5,14.59,101.43
2013,7,8,57,3950,14.59,101.43
2013,11,8,57,4700.375,14.59,101.43
2013,12,8,57,4621.923077,14.59,101.43
2014,1,8,57,5102.6,11.51,116.96
2014,2,8,57,5124.047619,11.51,116.96
2014,3,8,57,5040.227273,11.51,116.96
2014,4,8,57,4905,11.51,116.96
2014,5,8,57,4789.545455,11.51,116.96
2014,6,8,57,4857.727273,11.51,116.96
2014,11,8,57,4055.5,11.51,116.96
2015,9,8,57,4500,14.39,57.72
2015,10,8,57,4242.5,14.39,57.72
2015,11,8,57,4175.357143,14.39,57.72
2015,12,8,57,4396.8,14.39,57.72
2016,1,8,57,4644.6,22.79,69.07
2016,2,8,57,4549.666667,22.79,69.07
2016,3,8,57,4498.055556,22.79,69.07
2016,4,8,57,4830.25,22.79,69.07
2016,5,8,57,4900,22.79,69.07
2016,11,8,57,5114.545455,22.79,69.07
2016,12,8,57,5111.666667,22.79,69.07
2017,1,8,57,5584.318182,30.94,58.21
2017,2,8,57,5645.882353,30.94,58.21
2017,5,8,57,4750,30.94,58.21
2017,6,8,57,5350,30.94,58.21
2018,1,8,57,5126.363636,15.8,67.59
2018,3,8,57,4872.5,15.8,67.59
2018,6,8,57,5300,15.8,67.59
2018,11,8,57,5713.4375,15.8,67.59
2018,12,8,57,5555.434783,15.8,67.59
2019,1,8,57,5552.391304,35.37,43.54
2019,2,8,57,5428,35.37,43.54
2020,1,8,57,5118.863636,15,47
2020,2,8,57,4957.894737,15,47
2020,3,8,57,4871.923077,15,47
2009,10,8,57,2883.333333,10,35
2011,11,8,57,3975,2.38,76.5
2012,1,8,57,3851.666667,7.51,129.57
2012,2,8,57,3819.545455,7.51,129.57
2012,10,8,57,4000,7.51,129.57
2012,11,8,57,4003.333333,7.51,129.57
2012,12,8,57,3951.909091,7.51,129.57
2013,1,8,57,3960,14.59,101.43
2012,2,8,86,3400,7.51,129.57
2012,3,8,57,3625,7.51,129.57
2012,4,8,57,3600,7.51,129.57
2012,12,8,57,3862.5,7.51,129.57
2013,1,8,57,3850,14.59,101.43
2013,11,8,57,4450,14.59,101.43
2015,12,8,57,4100,14.39,57.72
2016,12,8,57,4900,22.79,69.07
2020,1,8,57,5371.8,15,47
2020,2,8,57,5321.5,15,47
2020,5,8,57,3500,15,47
2009,1,8,57,2812.5,10,35
2009,2,8,57,2783.333333,10,35
2009,3,8,57,2648,10,35
2009,11,8,57,3205.333333,10,35
2009,12,8,57,3241,10,35
2010,1,8,57,3160.043478,6,83
2010,2,8,57,3147.782609,6,83
2010,3,8,57,3205.346154,6,83
2010,4,8,57,3177.157895,6,83
2010,10,8,57,4277.454545,6,83
2010,11,8,57,4184.555556,6,83
2010,12,8,57,4240,6,83
2011,1,8,57,5161.5,2.38,76.5
2011,2,8,57,6265.772727,2.38,76.5
2011,3,8,57,5976.173913,2.38,76.5
2011,4,8,57,6205,2.38,76.5
2011,11,8,57,4416.666667,2.38,76.5
2011,12,8,57,3850,2.38,76.5
2012,1,8,57,4017,7.51,129.57
2012,2,8,57,3833.727273,7.51,129.57
2012,3,8,57,3631.1,7.51,129.57
