Production_Year,Month,States_In_Number,Variety_Rank,Modal Price
2013,1,10,57,4078.571428571429
2013,2,10,57,4365.909090909091
2013,3,10,57,4747.368421052632
2013,4,10,57,4654.347826086957
2013,5,10,57,4536.818181818182
2013,6,10,57,4763.095238095239
2013,7,10,57,5008.38888888889
2013,8,10,57,4449.75
2013,9,10,57,4800.0
2013,10,10,57,4811.538461538462
2013,11,10,57,4890.476190476191
2013,12,10,57,4852.083333333333
2014,1,10,57,5250.0
2014,2,10,57,5100.0
2014,3,10,57,4971.428571428572
2014,4,10,57,5000.0
2014,5,10,57,5129.583333333333
2014,6,10,57,5086.2
2014,7,10,57,5035.625
2014,8,10,57,3675.0
2014,9,10,57,3801.086956521739
2014,10,10,57,4169.130434782609
2014,11,10,57,4066.363636363637
2014,12,10,57,4104.347826086957
2015,1,10,57,4164.285714285715
2015,2,10,57,4080.952380952381
2015,3,10,57,4105.0
2015,4,10,57,4514.0
2020,3,10,57,4466.666666666667
2009,1,10,57,2720.954545454545
2009,2,10,57,3374.0
2009,9,10,57,2760.5
2009,10,10,57,2997.277777777778
2009,11,10,57,3079.583333333333
2009,12,10,57,3250.0
2010,1,10,57,3465.3
2010,2,10,57,2878.933333333333
2010,3,10,57,2950.0
2010,10,10,57,4415.0
2010,11,10,57,4550.0
2010,12,10,57,4500.0
2011,1,10,57,4969.733333333334
2011,2,10,57,6228.739130434783
2011,11,10,57,3850.0
2012,1,10,57,4299.473684210527
2012,2,10,57,4209.176470588235
2012,3,10,57,3975.0
2012,4,10,57,3950.0
2012,9,10,57,3000.2
2012,10,10,57,4156.44
2012,11,10,57,4104.473684210527
2012,12,10,57,4060.1
2013,1,10,57,3960.916666666666
2013,2,10,57,4506.0
2013,3,10,57,4427.272727272727
2013,6,10,57,4000.0
2013,11,10,57,4966.142857142857
2013,12,10,57,4763.928571428572
2014,1,10,57,5188.727272727273
2014,2,10,57,5174.526315789473
2014,3,10,57,4323.571428571428
2014,4,10,57,3927.3684210526317
2014,5,10,57,4016.666666666666
2014,9,10,57,3950.0
2014,10,10,57,4114.428571428572
2014,11,10,57,4049.15
2014,12,10,57,4074.818181818182
2015,1,10,57,4045.25
2015,2,10,57,3945.5263157894733
2015,3,10,57,3981.176470588234
2015,4,10,57,4000.0
2015,5,10,57,4061.25
2015,6,10,57,4042.75
2015,9,10,57,4085.0
2015,10,10,57,4368.714285714285
2015,11,10,57,4311.642857142857
2015,12,10,57,4321.272727272727
2016,1,10,57,4768.928571428572
2016,2,10,57,4574.473684210527
2016,10,10,57,4250.0
2016,12,10,57,5118.533333333334
2017,1,10,57,5435.565217391304
2017,2,10,57,5651.333333333332
2018,1,10,57,4962.941176470587
2018,2,10,57,4769.75
2018,3,10,57,4650.0
2018,10,10,57,6525.0
2018,11,10,57,5483.846153846154
2018,12,10,57,5638.7
2019,1,10,57,5541.1111111111095
2019,2,10,57,5218.75
2020,1,10,57,4906.785714285715
2020,2,10,57,4512.5
2011,10,10,57,3916.666666666666
2011,11,10,57,3929.5454545454545
2011,12,10,57,3750.0
2012,1,10,57,3992.6
2012,2,10,57,4100.0
2012,10,10,57,3693.75
2012,11,10,57,3957.222222222222
2012,12,10,57,3838.571428571429
2013,1,10,57,4283.333333333333
2013,2,10,57,4000.0
2013,3,10,57,4025.0
2013,9,10,57,4700.0
2013,10,10,57,4605.555555555556
2013,11,10,57,4811.11111111111
2013,12,10,57,4627.5
2014,1,10,57,4883.333333333333
2014,2,10,57,5000.0
2014,10,10,57,3963.214285714286
2014,11,10,57,3931.315789473684
2014,12,10,57,3907.5
2015,1,10,57,3800.0
2015,2,10,57,3900.0
2015,10,10,57,4300.0
2015,11,10,57,4225.0
2015,12,10,57,4200.0
2016,1,10,57,4700.0
2016,2,10,57,4000.0
2016,11,10,57,5060.0
2016,12,10,57,5171.428571428572
2017,1,10,57,5480.0
2018,1,10,57,5275.0
2018,2,10,57,5100.0
2018,3,10,57,5000.0
2018,10,10,57,5700.0
2018,11,10,57,5633.333333333332
2018,12,10,57,5466.666666666667
2019,1,10,57,5610.0
2019,2,10,57,5300.0
2020,1,10,57,5140.0
2020,2,10,57,4800.0
2015,9,10,57,4007.6923076923076
2015,10,10,57,4188.125
2015,11,10,57,4278.333333333333
2015,12,10,57,4548.846153846154
2016,1,10,57,4787.5
2016,2,10,57,4675.0
2016,9,10,57,5195.454545454545
2016,10,10,57,5268.75
2016,11,10,57,5110.833333333333
2016,12,10,57,5173.333333333333
2017,1,10,57,5773.25
2017,2,10,57,5963.333333333332
2017,3,10,57,6000.0
2017,9,10,57,4200.0
2018,1,10,57,5248.75
2018,2,10,57,5127.8125
2018,3,10,57,4883.333333333333
2018,8,10,57,3900.0
2018,9,10,57,5188.235294117647
2018,10,10,57,5279.761904761905
2018,11,10,57,5423.5
2018,12,10,57,5522.5
2019,1,10,57,5469.736842105263
2019,2,10,57,5475.555555555556
2020,1,10,57,4962.5
2020,2,10,57,4831.818181818182
2020,3,10,57,4583.636363636364
2009,1,10,65,3343.75
2009,2,10,65,2810.0
2009,9,10,65,2875.0
2009,10,10,65,3208.8235294117653
2009,11,10,65,3340.0
2013,3,10,65,4510.0
2013,9,10,65,4985.714285714285
2013,10,10,65,4817.5
2013,11,10,65,5206.842105263158
2013,12,10,65,5277.272727272727
2014,1,10,65,5350.0
2014,2,10,65,5308.333333333333
2014,3,10,65,5150.0
2014,9,10,65,4495.0
2014,10,10,65,4991.666666666667
2014,11,10,65,4850.0
2014,12,10,65,4972.727272727273
2015,1,10,65,4577.272727272727
2015,2,10,65,4166.666666666667
2015,3,10,65,4135.714285714285
2015,4,10,65,4316.666666666667
2015,9,10,65,4375.0
2015,10,10,65,4491.666666666667
2015,11,10,65,4306.25
2015,12,10,65,4375.0
2016,2,10,65,4400.0
2016,9,10,65,5400.0
2016,10,10,65,5085.714285714285
2017,1,10,65,5900.0
2018,1,10,65,6000.0
2009,1,10,57,2784.285714285714
2009,9,10,57,2650.0
2009,10,10,57,2737.333333333333
2009,11,10,57,2731.428571428572
2010,10,10,57,4400.0
2011,9,10,57,3500.0
2011,10,10,57,4356.25
2011,11,10,57,4098.75
2011,12,10,57,3950.0
2012,1,10,57,4367.5
2012,2,10,57,4196.11111111111
2012,3,10,57,4165.0
2012,4,10,57,4139.2
2012,5,10,57,4100.0
2012,9,10,57,3900.0
2012,10,10,57,4480.0
2012,11,10,57,4959.428571428572
2012,12,10,57,4607.058823529413
2013,1,10,57,3885.714285714286
2013,2,10,57,4191.5
2013,3,10,57,4600.0
2013,4,10,57,4412.5
2013,9,10,57,5100.0
2013,10,10,57,5082.5
2013,11,10,57,5072.222222222223
2013,12,10,57,4991.875
2014,1,10,57,5300.625
2014,2,10,57,5300.833333333333
2014,3,10,57,5226.363636363636
2014,4,10,57,5154.0
2014,8,10,57,4500.0
2014,9,10,57,4142.857142857143
2014,10,10,57,4258.571428571428
2014,11,10,57,3883.333333333334
2014,12,10,57,4068.75
2015,1,10,57,4136.363636363636
2015,2,10,57,4067.857142857143
2015,3,10,57,4163.75
2015,4,10,57,4177.777777777777
2015,9,10,57,4316.666666666667
2015,10,10,57,4421.875
2015,11,10,57,4389.285714285715
2015,12,10,57,4519.23076923077
2016,1,10,57,4902.727272727273
2016,2,10,57,4834.444444444444
2016,3,10,57,4716.666666666667
2016,4,10,57,4450.0
2016,9,10,57,5766.666666666668
2016,10,10,57,5250.5
2016,11,10,57,5256.470588235295
2016,12,10,57,5295.0
2017,1,10,57,5867.666666666668
2017,2,10,57,6067.857142857143
2017,3,10,57,6200.0
2017,4,10,57,5810.0
2017,9,10,57,4440.0
2018,1,10,57,5345.454545454545
2018,2,10,57,5178.571428571428
2018,3,10,57,5075.0
2018,4,10,57,4825.0
2018,10,10,57,5380.0
2018,11,10,57,5460.0
2018,12,10,57,5562.5
2019,1,10,57,5585.7142857142835
2019,2,10,57,5583.333333333332
2020,1,10,57,4643.75
2020,2,10,57,4892.857142857143
2020,3,10,57,4671.428571428572
2015,10,10,57,4112.5
2015,11,10,57,4100.0
2015,12,10,57,4000.0
2011,11,10,57,3975.0
2015,3,10,70,4295.0
2015,4,10,70,4350.0
2016,1,10,70,4860.0
2016,12,10,70,5200.5
2017,1,10,70,5595.625
2017,2,10,70,5944.2857142857165
2017,3,10,70,6000.0
2018,1,10,70,5125.0
2018,2,10,70,5124.166666666667
2018,3,10,70,5151.666666666667
2018,4,10,70,4950.0
2018,11,10,70,5557.0
2018,12,10,70,5534.615384615385
2019,1,10,70,5489.375
2019,2,10,70,5358.75
2020,1,10,70,4865.0
2020,2,10,70,5174.23076923077
2020,3,10,70,5008.75
2013,10,10,9,4915.0
2013,11,10,9,4845.0
2013,12,10,9,4787.5
2014,1,10,9,5375.0
2014,12,10,57,3975.0
2015,1,10,57,4110.0
2015,2,10,57,4195.0
2015,10,10,57,4485.0
2015,11,10,57,4350.0
2016,1,10,57,4887.5
2016,2,10,57,4910.0
2016,3,10,57,4892.5
2017,1,10,57,2165.0
2010,10,10,70,3450.0
2010,11,10,70,3852.0
2011,1,10,70,4650.0
2011,10,10,70,3881.666666666666
2011,11,10,70,3813.36
2011,12,10,70,3790.0
2012,1,10,70,4311.619047619048
2012,2,10,70,4034.04
2012,3,10,70,3805.277777777778
2012,4,10,70,3456.8636363636365
2012,11,10,70,4270.777777777777
2012,12,10,70,4262.7307692307695
2013,1,10,70,4096.913043478261
2013,2,10,70,4103.666666666667
2013,3,10,70,4410.0
2011,10,10,65,4622.4
2011,11,10,65,4626.5
2011,12,10,65,4320.0
2012,1,10,65,4897.6
2012,2,10,65,4456.96
2012,3,10,65,4244.533333333334
2012,4,10,65,3953.5
2009,1,10,57,3000.666666666666
2009,2,10,57,2735.0
2011,9,10,57,3925.5
2011,10,10,57,4127.875
2012,5,10,57,4063.0
2012,10,10,57,4238.4
2012,11,10,57,4161.4
2018,12,10,57,5194.5
2019,1,10,57,5050.0
2020,1,10,57,5092.652173913043
2020,2,10,57,4833.9375
2020,3,10,57,4750.333333333333
2012,1,10,57,4175.0
2018,9,10,57,5545.0
2018,10,10,57,5248.571428571428
2018,11,10,57,5263.421052631579
2018,12,10,57,5140.0
2019,1,10,57,5136.11111111111
2019,2,10,57,5075.0
2018,10,10,65,5628.75
2018,11,10,65,5448.0
2018,12,10,65,5175.0
2017,1,10,70,5681.0
2017,2,10,70,6086.7
2017,3,10,70,6026.272727272727
2017,4,10,70,6000.76
2017,5,10,70,5707.272727272727
2017,6,10,70,5600.0
2017,7,10,70,5700.0
2018,1,10,70,5286.25
2018,2,10,70,5276.444444444444
2018,3,10,70,5266.25
2018,4,10,70,5300.0
2018,10,10,70,5650.0
2018,11,10,70,5622.4705882352955
2018,12,10,70,5801.2
2019,1,10,70,5798.444444444444
2019,2,10,70,5478.684210526316
2010,9,10,70,3600.666666666666
2010,10,10,70,4051.7
2010,11,10,70,4384.809523809524
2010,12,10,70,4415.0
2011,1,10,70,4850.304347826087
2011,2,10,70,5676.733333333334
2011,9,10,70,3861.75
2011,10,10,70,4079.5882352941176
2011,11,10,70,3940.315789473684
2011,12,10,70,3821.0
2012,1,10,70,4301.0
2012,2,10,70,4059.5625
2012,3,10,70,3813.238095238096
2012,4,10,70,3509.761904761905
2012,5,10,70,3660.25
2012,6,10,70,3532.8
2012,7,10,70,3700.0
2012,10,10,70,3975.1
2012,11,10,70,3991.6190476190477
2012,12,10,70,4014.304347826087
2013,1,10,70,3948.083333333334
2013,2,10,70,4154.0
2013,3,10,70,4492.476190476191
2013,4,10,70,4362.083333333333
2013,10,10,70,5005.6
2013,11,10,70,4997.909090909091
2013,12,10,70,4808.066666666667
2014,1,10,70,5276.923076923077
2014,2,10,70,5147.555555555556
2014,3,10,70,5100.533333333334
2014,10,10,70,4385.384615384615
2014,11,10,70,3904.75
2014,12,10,70,3868.052631578948
2015,1,10,70,3982.190476190476
2015,2,10,70,3723.263157894737
2015,3,10,70,3737.909090909091
2015,4,10,70,3500.0
2015,10,10,70,4405.625
2015,11,10,70,4241.210526315789
2015,12,10,70,4411.869565217391
2016,1,10,70,4463.1
2016,2,10,70,4364.117647058823
2016,3,10,70,4530.4
2016,10,10,70,4868.272727272727
2016,11,10,70,5038.08
2016,12,10,70,5106.083333333333
2017,1,10,70,5653.72
2017,2,10,70,5760.545454545455
2017,3,10,70,5764.0
2018,1,10,70,5187.461538461538
2018,2,10,70,4971.565217391304
2018,3,10,70,4903.285714285715
2018,4,10,70,4862.25
2018,9,10,70,5585.75
2018,10,10,70,5286.703703703704
2018,11,10,70,5387.136363636364
2018,12,10,70,5293.736842105263
2019,1,10,70,5398.75
2019,2,10,70,5480.076923076923
2020,1,10,70,5132.739130434783
2020,2,10,70,4980.55
2020,3,10,70,4965.833333333333
2020,4,10,70,4369.666666666667
2020,10,10,70,5086.090909090909
2009,1,10,65,3006.1739130434785
2009,2,10,65,2658.3076923076924
2009,3,10,65,2558.714285714286
2010,2,10,65,2669.0
2010,10,10,65,3388.333333333333
2010,11,10,65,3941.857142857143
2010,12,10,65,3851.0
2011,1,10,65,4785.5
2011,2,10,65,5398.181818181818
2011,9,10,65,4222.857142857143
2011,10,10,65,4574.375
2011,11,10,65,4650.368421052632
2011,12,10,65,4400.0
2012,1,10,65,4914.260869565217
2012,2,10,65,4584.875
2012,3,10,65,4238.333333333333
2012,4,10,65,3821.0
2012,5,10,65,3722.6923076923076
2012,6,10,65,3850.0
2012,7,10,65,4150.0
2012,10,10,65,5441.5
2012,11,10,65,5038.090909090909
2012,12,10,65,4497.913043478261
2013,1,10,65,4249.083333333333
2013,2,10,65,4196.238095238095
2013,3,10,65,4403.681818181818
2013,4,10,65,4264.0
2013,10,10,65,4612.714285714285
2013,11,10,65,5093.095238095239
2013,12,10,65,4974.11111111111
2014,1,10,65,5210.23076923077
2014,2,10,65,5003.235294117647
2014,3,10,65,5032.909090909091
2009,1,10,66,2575.96
2009,2,10,66,2495.923076923077
2009,3,10,66,2395.3
2010,2,10,66,3033.0
2012,5,10,66,3850.0
2012,6,10,66,3621.75
2012,6,10,57,3605.0
2014,10,10,57,4798.166666666667
2014,11,10,57,4709.92
2014,12,10,57,4176.1578947368425
2015,1,10,57,4114.6
2015,2,10,57,3766.666666666666
2015,3,10,57,3683.875
2015,4,10,57,4000.0
2015,10,10,57,4415.5
2015,11,10,57,4284.0625
2015,12,10,57,4236.08
2016,1,10,57,4320.75
2016,2,10,57,4041.375
2016,10,10,57,4012.117647058824
2016,11,10,57,4334.68
2016,12,10,57,4109.791666666667
2017,1,10,57,4596.96
2017,2,10,57,4801.260869565217
2017,3,10,57,4873.571428571428
2018,1,10,57,5706.56
2018,2,10,57,5563.571428571428
2018,3,10,57,5338.0
2018,10,10,57,5712.0
2018,11,10,57,5891.736842105262
2018,12,10,57,5502.083333333332
2019,1,10,57,5496.190476190476
2019,2,10,57,5230.333333333333
2020,1,10,57,5620.826086956522
2020,2,10,57,5306.7
2020,3,10,57,5163.0
2009,1,10,70,2649.0
2009,2,10,70,2507.578947368421
2009,3,10,70,2421.0
2009,10,10,70,2739.7647058823527
2009,11,10,70,2979.8695652173915
2009,12,10,70,3175.0
2010,1,10,70,3129.5714285714284
2010,2,10,70,3080.217391304348
2010,3,10,70,3098.052631578948
2010,10,10,70,4069.3529411764707
2010,11,10,70,4483.35294117647
2010,12,10,70,4400.0
2011,1,10,70,5001.090909090909
2011,2,10,70,6285.842105263158
2011,3,10,70,5382.0
2011,9,10,70,3691.833333333334
2011,10,10,70,4100.384615384615
2011,11,10,70,3978.0769230769233
2011,12,10,70,3875.0
2012,1,10,70,4372.045454545455
2012,2,10,70,4003.791666666666
2012,3,10,70,3709.32
2012,4,10,70,3498.181818181818
2012,5,10,70,3659.5
2012,6,10,70,3395.0
2012,9,10,70,3501.0
2012,10,10,70,3938.315789473684
2012,11,10,70,3944.444444444444
2013,1,10,70,4025.458333333334
2013,2,10,70,4344.833333333333
2013,3,10,70,4963.571428571428
2013,4,10,70,4396.25
2013,10,10,70,4990.666666666667
2013,11,10,70,5026.1
2013,12,10,70,4834.904761904762
2014,1,10,70,5322.333333333333
2014,2,10,70,5299.0
2014,3,10,70,5173.421052631579
2014,4,10,70,4850.5
2014,9,10,70,3963.5
2014,10,10,70,4025.9
2014,11,10,70,3993.375
2014,12,10,70,3933.8
2015,1,10,70,4049.173913043479
2015,2,10,70,3973.090909090909
2015,3,10,70,3833.333333333334
2015,10,10,70,4533.8
2015,11,10,70,4287.95
2015,12,10,70,4451.925925925926
2016,1,10,70,4704.608695652174
2016,2,10,70,4576.714285714285
2016,10,10,70,4846.866666666667
2016,11,10,70,5084.045454545455
2016,12,10,70,5099.38888888889
2017,1,10,70,5730.96
2017,2,10,70,5860.521739130435
2017,3,10,70,5336.333333333333
2018,1,10,70,5203.375
2018,2,10,70,4990.521739130435
2018,3,10,70,4904.3125
2018,9,10,70,5267.777777777777
2018,10,10,70,5180.25
2018,11,10,70,5320.695652173913
2018,12,10,70,5269.789473684211
2019,1,10,70,5382.833333333333
2019,2,10,70,5430.789473684211
2020,1,10,70,5128.090909090909
2020,2,10,70,4996.521739130435
2020,3,10,70,4940.8
2020,10,10,70,5103.428571428572
2009,1,10,65,3067.0
2009,2,10,65,2958.375
2009,3,10,65,2725.0
2009,10,10,65,3228.777777777778
2009,11,10,65,3271.913043478261
2009,12,10,65,3350.0
2010,1,10,65,2954.5714285714284
2010,2,10,65,2799.95652173913
2010,3,10,65,2640.0
2010,4,10,65,2580.0
2010,10,10,65,3412.7058823529414
2010,11,10,65,3839.3529411764707
2010,12,10,65,3825.0
2011,1,10,65,4837.409090909091
2011,2,10,65,5763.4375
2011,3,10,65,5225.0
2011,9,10,65,4326.5
2011,10,10,65,4707.307692307692
2011,11,10,65,4664.5
2011,12,10,65,4400.0
2012,1,10,65,4807.619047619048
2012,2,10,65,4487.041666666667
2012,3,10,65,4184.173913043478
2012,4,10,65,3736.315789473684
2012,5,10,65,3659.0
2012,9,10,65,4533.25
2012,10,10,65,5241.736842105263
2012,11,10,65,5154.444444444444
2013,1,10,65,4303.375
2013,2,10,65,4233.117647058823
2013,3,10,65,4553.368421052632
2013,4,10,65,3600.0
2013,11,10,65,5066.125
2013,12,10,65,4864.666666666667
2014,1,10,65,5247.428571428572
2014,3,10,65,4901.0
2014,10,10,65,4750.0
2014,11,10,65,4405.214285714285
2014,12,10,65,4236.391304347826
2015,1,10,65,4240.615384615385
2015,2,10,65,3887.090909090909
2015,11,10,65,4040.25
2015,12,10,65,3904.6
2016,1,10,65,4206.625
2016,2,10,65,4050.0
2016,10,10,65,4050.5
2016,11,10,65,4372.4
2016,12,10,65,4118.277777777777
2017,1,10,65,4857.882352941177
2017,2,10,65,4944.933333333333
2017,3,10,65,4757.0
2018,1,10,65,5650.5
2018,2,10,65,4898.666666666667
2018,9,10,65,5453.6
2018,10,10,65,5718.636363636364
2018,11,10,65,5913.833333333332
2018,12,10,65,5556.1875
2019,1,10,65,5565.769230769231
2019,2,10,65,5151.2
2020,1,10,65,5289.222222222223
2020,2,10,65,5085.88888888889
2009,1,10,57,2427.5
2013,10,10,57,4975.444444444444
2009,1,10,70,2626.409090909091
2009,2,10,70,2498.777777777778
2009,9,10,70,2491.25
2009,10,10,70,2684.9166666666665
2009,11,10,70,2928.5454545454545
2009,12,10,70,3182.0
2010,1,10,70,3078.263157894737
2010,2,10,70,3028.285714285714
2010,3,10,70,3051.333333333333
2012,1,10,70,4283.0
2012,2,10,70,3966.0
2012,3,10,70,3803.0
2012,4,10,70,3385.555555555556
2012,5,10,70,3379.0
2012,10,10,70,4104.88888888889
2012,11,10,70,3989.142857142857
2012,12,10,70,3984.0
2013,1,10,70,4060.833333333334
2013,2,10,70,4346.9375
2013,3,10,70,4663.476190476191
2013,10,10,70,5126.421052631579
2013,11,10,70,4972.363636363636
2013,12,10,70,4839.08
2014,1,10,70,5387.923076923077
2014,2,10,70,5218.318181818182
2014,3,10,70,4960.75
2014,10,10,70,3942.0
2014,11,10,70,3873.4
2014,12,10,70,3845.259259259259
2015,1,10,70,3930.4347826086964
2015,2,10,70,3788.217391304348
2015,3,10,70,3811.0
2015,10,10,70,4405.2
2015,11,10,70,4123.9
2015,12,10,70,4349.791666666667
2016,1,10,70,4524.764705882353
2016,2,10,70,4512.88888888889
2016,10,10,70,4800.5
2016,11,10,70,5027.727272727273
2016,12,10,70,5011.5
2017,1,10,70,5674.12
2017,2,10,70,5667.916666666668
2017,3,10,70,5790.5
2017,4,10,70,5900.0
2018,1,10,70,5232.125
2018,2,10,70,4993.913043478261
2018,3,10,70,4730.8
2018,9,10,70,5120.0
2018,10,10,70,5186.523809523809
2018,11,10,70,5339.190476190476
2018,12,10,70,5233.142857142857
2019,1,10,70,5251.25
2019,2,10,70,5371.222222222223
2020,1,10,70,5158.391304347826
2020,2,10,70,4964.736842105263
2020,3,10,70,4892.333333333333
2020,10,10,70,5057.272727272727
2009,1,10,65,3059.2272727272725
2009,2,10,65,2758.666666666666
2009,9,10,65,2769.333333333333
2009,10,10,65,3194.291666666666
2009,11,10,65,3264.5454545454545
2009,12,10,65,3285.0
2010,1,10,65,2896.315789473684
2010,2,10,65,2756.476190476191
2010,3,10,65,2611.181818181818
2011,9,10,65,4371.0
2012,1,10,65,5008.533333333334
2012,2,10,65,4670.521739130435
2012,3,10,65,4437.466666666666
2012,4,10,65,3739.166666666666
2012,5,10,65,3616.0
2012,10,10,65,5613.25
2012,11,10,65,5193.761904761905
2012,12,10,65,4740.444444444444
2013,1,10,65,4911.833333333333
2013,2,10,65,4744.769230769231
2013,3,10,65,4867.842105263158
2013,10,10,65,4755.823529411765
2013,11,10,65,5084.142857142857
2013,12,10,65,4932.2
2014,1,10,65,5122.727272727273
2014,2,10,65,4996.222222222223
2014,3,10,65,4852.0
2014,10,10,65,4700.0
2014,11,10,65,4585.615384615385
2014,12,10,65,4245.222222222223
2015,1,10,65,4222.95
2015,2,10,65,4081.166666666666
2015,10,10,65,4467.846153846154
2015,11,10,65,4345.65
2015,12,10,65,4559.347826086957
2016,1,10,65,4502.071428571428
2016,2,10,65,4388.0
2016,10,10,65,4150.0
2016,11,10,65,4151.210526315789
2016,12,10,65,4020.0454545454545
2017,1,10,65,4600.041666666667
2017,2,10,65,4710.875
2018,1,10,65,5732.75
2018,2,10,65,5600.5
2018,9,10,65,5741.0
2018,10,10,65,5577.428571428572
2018,11,10,65,5724.25
2018,12,10,65,5551.466666666666
2019,1,10,65,5470.625
2019,2,10,65,5372.0
2020,1,10,65,5351.875
2020,2,10,65,5368.0
2020,10,10,65,5241.0
2011,1,10,57,4908.090909090909
2011,2,10,57,5731.5
2012,10,10,57,4065.0
2020,1,10,57,5170.0
2009,1,10,70,2634.884615384615
2009,2,10,70,2544.318181818182
2009,3,10,70,2420.8888888888887
2009,9,10,70,2488.333333333333
2009,10,10,70,2750.3461538461547
2009,11,10,70,3000.52
2009,12,10,70,3240.0
2010,1,10,70,3185.086956521739
2010,2,10,70,3162.1739130434785
2010,3,10,70,3149.190476190476
2010,4,10,70,3162.5
2010,10,10,70,4227.235294117647
2010,11,10,70,4504.5
2010,12,10,70,4450.0
2011,1,10,70,5034.125
2011,2,10,70,5844.333333333332
2011,9,10,70,3705.5454545454545
2011,10,10,70,4187.583333333333
2011,11,10,70,3906.56
2011,12,10,70,3825.0
2012,1,10,70,4294.761904761905
2012,2,10,70,4044.458333333334
2012,3,10,70,3802.9565217391296
2012,4,10,70,3579.6190476190477
2012,5,10,70,3735.0
2012,6,10,70,3700.0
2012,9,10,70,3825.0
2012,10,10,70,3931.4666666666662
2012,11,10,70,3961.0
2012,12,10,70,3989.666666666666
2013,1,10,70,4035.4
2013,2,10,70,4205.315789473684
2013,3,10,70,4695.238095238095
2013,4,10,70,4581.666666666667
2013,10,10,70,4878.625
2013,11,10,70,4776.666666666667
2013,12,10,70,4667.130434782609
2014,1,10,70,5169.115384615385
2014,2,10,70,5241.523809523809
2014,3,10,70,5161.722222222223
2014,4,10,70,5211.0
2014,10,10,70,3907.25
2014,11,10,70,3839.75
2014,12,10,70,3844.08
2015,1,10,70,3949.363636363637
2015,2,10,70,3898.727272727273
2015,3,10,70,4059.2727272727284
2016,1,10,70,4634.055555555556
2016,2,10,70,4552.0
2016,3,10,70,4469.454545454545
2016,4,10,70,4425.0
2016,9,10,70,4990.0
2016,10,10,70,4932.904761904762
2016,11,10,70,5033.4
2016,12,10,70,5064.434782608696
2017,1,10,70,5715.291666666668
2017,2,10,70,5957.04347826087
2017,3,10,70,6096.666666666668
2018,1,10,70,5274.115384615385
2018,2,10,70,5002.869565217391
2018,3,10,70,4915.285714285715
2018,4,10,70,4906.25
2018,9,10,70,5232.3
2018,10,10,70,5279.592592592592
2018,11,10,70,5390.833333333333
2018,12,10,70,5310.571428571428
2019,1,10,70,5397.476190476191
2019,2,10,70,5465.65
2020,1,10,70,5192.8
2020,2,10,70,5046.0
2020,3,10,70,4944.7
2020,5,10,70,4600.0
2020,10,10,70,5084.666666666667
2009,1,10,65,3250.84
2009,2,10,65,2807.866666666667
2009,3,10,65,2275.0
2009,9,10,65,2561.428571428572
2009,10,10,65,3165.44
2009,11,10,65,3289.32
2009,12,10,65,3390.0
2010,1,10,65,2955.826086956521
2010,2,10,65,2780.608695652174
2010,3,10,65,2617.8695652173915
2010,4,10,65,2620.0
2010,9,10,65,2950.0
2010,10,10,65,3512.0
2010,11,10,65,3896.416666666666
2010,12,10,65,3895.0
2011,1,10,65,4902.739130434783
2011,2,10,65,5287.5
2011,9,10,65,4026.2352941176473
2011,10,10,65,4603.739130434783
2011,11,10,65,4592.16
2011,12,10,65,4300.0
2012,1,10,65,4819.0
2012,2,10,65,4444.56
2012,3,10,65,4037.25
2012,4,10,65,3781.176470588234
2012,5,10,65,3725.0
2012,9,10,65,3825.0
2012,10,10,65,5003.928571428572
2012,11,10,65,5032.130434782609
2012,12,10,65,4437.36
2013,1,10,65,4245.88
2013,2,10,65,4036.421052631578
2013,3,10,65,4445.2
2013,4,10,65,4137.5
2013,10,10,65,4418.1875
2013,11,10,65,4710.083333333333
2013,12,10,65,4761.434782608696
2014,1,10,65,5135.12
2014,2,10,65,4926.058823529413
2014,3,10,65,4664.3
2014,10,10,65,4676.25
2014,11,10,65,4423.0
2014,12,10,65,4182.192307692308
2015,1,10,65,4255.047619047619
2015,2,10,65,4042.476190476191
2015,3,10,65,3935.857142857143
2016,1,10,65,4595.941176470587
2016,2,10,65,4253.625
2016,3,10,65,3925.0
2016,4,10,65,4100.0
2016,9,10,65,3900.0
2016,10,10,65,3962.6
2016,11,10,65,4123.08
2016,12,10,65,4023.8260869565215
2017,1,10,65,4643.913043478261
2017,2,10,65,4910.047619047619
2017,3,10,65,4483.333333333333
2018,1,10,65,5718.058823529412
2018,2,10,65,5520.0
2018,3,10,65,5500.0
2018,10,10,65,5651.055555555556
2018,11,10,65,5762.15
2018,12,10,65,5517.8888888888905
2019,1,10,65,5526.7142857142835
2019,2,10,65,5290.833333333333
2020,10,10,65,5225.0
2009,1,10,70,2550.333333333333
2009,2,10,70,2465.5238095238096
2009,3,10,70,2354.6666666666665
2009,10,10,70,3106.5
2009,11,10,70,3261.0
2010,10,10,70,3881.0
2010,11,10,70,4574.5
2011,1,10,70,5027.5
2011,10,10,70,4436.666666666667
2011,11,10,70,3967.4615384615386
2011,12,10,70,3951.0
2012,1,10,70,4384.35294117647
2012,2,10,70,4058.727272727273
2012,3,10,70,3879.916666666666
2012,4,10,70,3339.666666666666
2012,10,10,70,3972.333333333334
2012,11,10,70,4183.0
2012,12,10,70,4113.222222222223
2013,1,10,70,4103.454545454545
2013,2,10,70,4342.846153846154
2013,3,10,70,4625.0
2013,4,10,70,4166.6
2013,10,10,70,5205.0
